gc_content,gc_5prime,gc_50nt,at_5prime,rare_codon_frac,cds_length,n_codons,wt_idx,wt_aa_len,gc_content_z,gc_5prime_z,gc_50nt_z,at_5prime_z,rare_codon_frac_z,cds_length_z
0.5645161290322581,0.38095238095238093,0.48,0.6190476190476191,0.03225806451612903,744,248,13,248,-0.7747523519597841,-1.3315286306410319,-0.7662838848423305,1.3315286306410345,2.3946533098129987,0.26818413560048004
0.5702479338842975,0.5238095238095238,0.58,0.47619047619047616,0.01652892561983471,726,242,14,242,-0.48234473278396545,0.3882862031580464,0.9818710419481207,-0.38828620315804374,-0.7461551000174594,-0.5898223493359874
0.5979247730220493,0.5714285714285714,0.56,0.4285714285714286,0.01556420233463035,771,257,15,257,0.9295872585333298,0.9615578144244049,0.632240056590032,-0.9615578144244022,-0.9387919015173162,1.5551938630051811
0.6040688575899843,0.38095238095238093,0.46,0.6190476190476191,0.018779342723004695,639,213,16,213,1.243027298259306,-1.3315286306410319,-1.1159148702004202,1.3315286306410345,-0.29678981626834156,-4.73685369319558
0.5550724637681159,0.5238095238095238,0.48,0.47619047619047616,0.017391304347826087,690,230,17,230,-1.256520267557728,0.3882862031580464,-0.7662838848423305,-0.38828620315804374,-0.573954550502805,-2.305835319208922
0.556910569105691,0.42857142857142855,0.5,0.5714285714285714,0.028455284552845527,738,246,18,246,-1.1627494537514158,-0.7582570193746727,-0.4166528994842399,0.7582570193746747,1.635310832887611,-0.017818026045009108
0.5679012345679012,0.47619047619047616,0.52,0.5238095238095238,0.024691358024691357,729,243,19,243,-0.6020614324522761,-0.1849854081083135,-0.06702191412614926,0.18498540810831615,0.8837266443599282,-0.44682126851324283
0.5997267759562842,0.5714285714285714,0.6,0.4285714285714286,0.02459016393442623,732,244,20,244,1.0215163107863907,0.9615578144244049,1.3315020273062113,-0.9615578144244022,0.8635201186355775,-0.30382018769049823
0.5981182795698925,0.6190476190476191,0.66,0.38095238095238093,0.020161290322580645,744,248,21,248,0.9394589813868455,1.5348294256907649,2.380394983380483,-1.5348294256907622,-0.020841293510002044,0.26818413560048004
0.5857338820301783,0.5238095238095238,0.46,0.47619047619047616,0.0205761316872428,729,243,22,243,0.3076698167180181,0.3882862031580464,-1.1159148702004202,-0.38828620315804374,0.06199459823632869,-0.44682126851324283
0.5727891156462585,0.42857142857142855,0.52,0.5714285714285714,0.0163265306122449,735,245,23,245,-0.35270652490889653,-0.7582570193746727,-0.06702191412614926,0.7582570193746747,-0.78656951469947,-0.1608191068677537
0.55893536121673,0.2857142857142857,0.38,0.7142857142857143,0.011406844106463879,789,263,24,263,-1.0594548273992574,-2.4780718531737502,-2.5144388116327816,2.478071853173753,-1.7689368809592205,2.4132003479416486
0.5564005069708492,0.5714285714285714,0.58,0.4285714285714286,0.019011406844106463,789,263,25,263,-1.18877023748898,0.9615578144244049,0.9818710419481207,-0.9615578144244022,-0.25045104667758766,2.4132003479416486
0.5294117647058824,0.47619047619047616,0.58,0.5238095238095238,0.025210084033613446,714,238,26,238,-2.5655990155030906,-0.1849854081083135,0.9818710419481207,0.18498540810831615,0.987306314039374,-1.1618266726269657
0.5712309820193637,0.42857142857142855,0.46,0.5714285714285714,0.02074688796680498,723,241,27,241,-0.43219460169433715,-0.7582570193746727,-1.1159148702004202,0.7582570193746747,0.09609136363564802,-0.732823430158732
0.5755102040816327,0.38095238095238093,0.5,0.6190476190476191,0.012244897959183673,735,245,28,245,-0.21389039081257802,-1.3315286306410319,-0.4166528994842399,1.3315286306410345,-1.6015935441200204,-0.1608191068677537
0.5781710914454278,0.42857142857142855,0.56,0.5714285714285714,0.017699115044247787,678,226,29,226,-0.07814541012547203,-0.7582570193746727,0.632240056590032,0.7582570193746747,-0.5124906375491969,-2.8778396424999007
0.5670816044260027,0.5714285714285714,0.52,0.4285714285714286,0.02074688796680498,723,241,30,241,-0.6438748061773063,0.9615578144244049,-0.06702191412614926,-0.9615578144244022,0.09609136363564802,-0.732823430158732
0.580952380952381,0.47619047619047616,0.54,0.5238095238095238,0.0163265306122449,735,245,31,245,0.06374187738005331,-0.1849854081083135,0.28260907123194134,0.18498540810831615,-0.78656951469947,-0.1608191068677537
0.5935302390998594,0.5238095238095238,0.58,0.47619047619047616,0.02109704641350211,711,237,32,237,0.7054004212725112,0.3882862031580464,0.9818710419481207,-0.38828620315804374,0.16601131293551835,-1.3048277534497101
0.5807860262008734,0.42857142857142855,0.48,0.5714285714285714,0.017467248908296942,687,229,33,229,0.0552553014964346,-0.7582570193746727,-0.7662838848423305,0.7582570193746747,-0.5587898732893604,-2.448836400031667
0.5718518518518518,0.38095238095238093,0.54,0.6190476190476191,0.017777777777777778,675,225,34,225,-0.40052097109762547,-1.3315286306410319,0.28260907123194134,1.3315286306410345,-0.4967831931277192,-3.020840723322645
0.5807860262008734,0.42857142857142855,0.5,0.5714285714285714,0.017467248908296942,687,229,35,229,0.0552553014964346,-0.7582570193746727,-0.4166528994842399,0.7582570193746747,-0.5587898732893604,-2.448836400031667
0.5493333333333333,0.42857142857142855,0.46,0.5714285714285714,0.024,750,250,36,250,-1.5493016008191283,-0.7582570193746727,-1.1159148702004202,0.7582570193746747,0.7456756606111639,0.5541862972459691
0.5783132530120482,0.5238095238095238,0.46,0.47619047619047616,0.020080321285140562,747,249,37,249,-0.07089304785794251,0.3882862031580464,-1.1159148702004202,-0.38828620315804374,-0.037009262742418295,0.4111852164232246
0.5300751879699248,0.42857142857142855,0.42,0.5714285714285714,0.02631578947368421,798,266,38,266,-2.5317545246049957,-0.7582570193746727,-1.8151768409166014,0.7582570193746747,1.2080945573034545,2.8422035904098824
0.5506666666666666,0.3333333333333333,0.44,0.6666666666666667,0.02,750,250,39,250,-1.4812816951119359,-1.904800241907391,-1.4655458555585108,1.9048002419073946,-0.0530478882209752,0.5541862972459691
0.5729166666666666,0.38095238095238093,0.54,0.6190476190476191,0.015625,768,256,40,256,-0.346199518623131,-1.3315286306410319,0.28260907123194134,1.3315286306410345,-0.9266517697561273,1.4121927821824365
0.5358974358974359,0.42857142857142855,0.5,0.5714285714285714,0.015384615384615385,780,260,41,260,-2.234732958330088,-0.7582570193746727,-0.4166528994842399,0.7582570193746747,-0.9746519830272893,1.9841971054734149
0.5625,0.47619047619047616,0.46,0.5238095238095238,0.02734375,768,256,42,256,-0.8776050319605847,-0.1849854081083135,-1.1159148702004202,0.18498540810831615,1.4133586272130299,1.4121927821824365
0.5816993464052288,0.42857142857142855,0.46,0.5714285714285714,0.01568627450980392,765,255,43,255,0.10184826713198276,-0.7582570193746727,-1.1159148702004202,0.7582570193746747,-0.9144164212752428,1.269191701359692
0.563265306122449,0.42857142857142855,0.56,0.5714285714285714,0.024489795918367346,735,245,44,245,-0.8385629942459971,-0.7582570193746727,0.632240056590032,0.7582570193746747,0.8434785441416295,-0.1608191068677537
0.5816186556927297,0.6190476190476191,0.64,0.38095238095238093,0.0205761316872428,729,243,45,243,0.09773183614025878,1.5348294256907649,2.0307639980223926,-1.5348294256907622,0.06199459823632869,-0.44682126851324283
0.5661577608142494,0.42857142857142855,0.48,0.5714285714285714,0.022900763358778626,786,262,46,262,-0.6910046226970489,-0.7582570193746727,-0.7662838848423305,0.7582570193746747,0.5261791128404996,2.270199267118904
0.5372549019607843,0.42857142857142855,0.52,0.5714285714285714,0.027450980392156862,765,255,47,255,-2.1654819231078313,-0.7582570193746727,-0.06702191412614926,0.7582570193746747,1.4347704870545777,1.269191701359692
0.5587828492392808,0.3333333333333333,0.42,0.6666666666666667,0.024896265560165973,723,241,48,241,-1.0672352151432445,-1.904800241907391,-1.8151768409166014,1.9048002419073946,0.9246427628391115,-0.732823430158732
0.5769745649263721,0.42857142857142855,0.54,0.5714285714285714,0.01606425702811245,747,249,49,249,-0.13918612587721477,-0.7582570193746727,0.28260907123194134,0.7582570193746747,-0.8389405366702689,0.4111852164232246
0.5876840696117804,0.47619047619047616,0.58,0.5238095238095238,0.020080321285140562,747,249,50,249,0.40715849827695766,-0.1849854081083135,0.9818710419481207,0.18498540810831615,-0.037009262742418295,0.4111852164232246
0.644808743169399,0.6190476190476191,0.58,0.38095238095238093,0.020491803278688523,732,244,51,244,3.321369679984559,1.5348294256907649,0.9818710419481207,-1.5348294256907622,0.04515582679936937,-0.30382018769049823
0.5687074829931973,0.47619047619047616,0.58,0.5238095238095238,0.02040816326530612,735,245,52,245,-0.5609307260533658,-0.1849854081083135,0.9818710419481207,0.18498540810831615,0.028454514721079394,-0.1608191068677537
0.5755102040816327,0.38095238095238093,0.48,0.6190476190476191,0.0163265306122449,735,245,53,245,-0.21389039081257802,-1.3315286306410319,-0.7662838848423305,1.3315286306410345,-0.78656951469947,-0.1608191068677537
0.5725806451612904,0.42857142857142855,0.48,0.5714285714285714,0.024193548387096774,744,248,54,248,-0.363341631956593,-0.7582570193746727,-0.7662838848423305,0.7582570193746747,0.7843235742643316,0.26818413560048004
0.6070460704607046,0.5238095238095238,0.6,0.47619047619047616,0.02032520325203252,738,246,55,246,1.394909602311785,0.3882862031580464,1.3315020273062113,-0.38828620315804374,0.011888985667816418,-0.017818026045009108
0.5809906291834003,0.42857142857142855,0.54,0.5714285714285714,0.028112449799196786,747,249,56,249,0.065693108180602,-0.7582570193746727,0.28260907123194134,0.7582570193746747,1.5668532851132824,0.4111852164232246
0.5729166666666666,0.6666666666666666,0.6,0.33333333333333337,0.01953125,768,256,57,256,-0.346199518623131,2.1081010369571236,1.3315020273062113,-2.108101036957121,-0.14664830409974156,1.4121927821824365
0.5380577427821522,0.38095238095238093,0.46,0.6190476190476191,0.023622047244094488,762,254,58,254,-2.124525055382331,-1.3315286306410319,-1.1159148702004202,1.3315286306410345,0.6702057189892292,1.1261906205369474
0.5964912280701754,0.5238095238095238,0.62,0.47619047619047616,0.02834008097165992,741,247,59,247,0.8564550641932163,0.3882862031580464,1.6811330126643018,-0.38828620315804374,1.612306879586926,0.12518305477773548
0.5730027548209367,0.5714285714285714,0.6,0.4285714285714286,0.024793388429752067,726,242,60,242,-0.34180773752116583,0.9615578144244049,1.3315020273062113,-0.9615578144244022,0.904100166164646,-0.5898223493359874
0.5997267759562842,0.6190476190476191,0.56,0.38095238095238093,0.02459016393442623,732,244,61,244,1.0215163107863907,1.5348294256907649,0.632240056590032,-1.5348294256907622,0.8635201186355775,-0.30382018769049823
0.5959183673469388,0.5238095238095238,0.5,0.47619047619047616,0.024489795918367346,735,245,62,245,0.8272306149097852,0.3882862031580464,-0.4166528994842399,-0.38828620315804374,0.8434785441416295,-0.1608191068677537
0.5755102040816327,0.5238095238095238,0.54,0.47619047619047616,0.02040816326530612,735,245,63,245,-0.21389039081257802,0.3882862031580464,0.28260907123194134,-0.38828620315804374,0.028454514721079394,-0.1608191068677537
0.6653005464480874,0.5238095238095238,0.62,0.47619047619047616,0.01639344262295082,732,244,64,244,4.366757575074634,0.3882862031580464,1.6811330126643018,-0.38828620315804374,-0.7732084650368382,-0.30382018769049823
0.5578231292517006,0.47619047619047616,0.48,0.5238095238095238,0.024489795918367346,735,245,65,245,-1.1161952624386284,-0.1849854081083135,-0.7662838848423305,0.18498540810831615,0.8434785441416295,-0.1608191068677537
0.6010928961748634,0.5714285714285714,0.58,0.4285714285714286,0.02459016393442623,732,244,66,244,1.0912088371257265,0.9615578144244049,0.9818710419481207,-0.9615578144244022,0.8635201186355775,-0.30382018769049823
0.573997233748271,0.38095238095238093,0.44,0.6190476190476191,0.016597510373443983,723,241,67,241,-0.29107446537235776,-1.3315286306410319,-1.4655458555585108,1.3315286306410345,-0.7324600355678155,-0.732823430158732
0.6065573770491803,0.6190476190476191,0.64,0.38095238095238093,0.00819672131147541,732,244,68,244,1.3699789424830806,1.5348294256907649,2.0307639980223926,-1.5348294256907622,-2.409937048709254,-0.30382018769049823
0.6092436974789915,0.7142857142857143,0.6,0.2857142857142857,0.025210084033613446,714,238,69,238,1.5070213892343816,2.6813726482234834,1.3315020273062113,-2.6813726482234808,0.987306314039374,-1.1618266726269657
0.5694444444444444,0.42857142857142855,0.5,0.5714285714285714,0.020833333333333332,720,240,70,240,-0.5233346897356156,-0.7582570193746727,-0.4166528994842399,0.7582570193746747,0.11335285111905345,-0.8758245109814765
0.5989159891598916,0.5714285714285714,0.64,0.4285714285714286,0.012195121951219513,738,246,71,246,0.9801540797069451,0.9615578144244049,2.0307639980223926,-0.9615578144244022,-1.6115328615519782,-0.017818026045009108
0.5691056910569106,0.47619047619047616,0.5,0.5238095238095238,0.024390243902439025,738,246,72,246,-0.5406161698441501,-0.1849854081083135,-0.4166528994842399,0.18498540810831615,0.823599909277714,-0.017818026045009108
0.5801952580195258,0.42857142857142855,0.4,0.5714285714285714,0.016736401673640166,717,239,73,239,0.02511730450387761,-0.7582570193746727,-2.164807826274691,0.7582570193746747,-0.7047260975191643,-1.018825591804221
0.5823451910408433,0.47619047619047616,0.58,0.5238095238095238,0.015810276679841896,759,253,74,253,0.13479598554397723,-0.1849854081083135,0.9818710419481207,0.18498540810831615,-0.8896555579463384,0.9831895397142029
0.5778688524590164,0.5714285714285714,0.48,0.4285714285714286,0.020491803278688523,732,244,75,244,-0.09356411064302564,0.9615578144244049,-0.7662838848423305,-0.9615578144244022,0.04515582679936937,-0.30382018769049823
0.5700680272108843,0.42857142857142855,0.48,0.5714285714285714,0.0163265306122449,735,245,76,245,-0.49152265900520936,-0.7582570193746727,-0.7662838848423305,0.7582570193746747,-0.78656951469947,-0.1608191068677537
0.5596707818930041,0.38095238095238093,0.42,0.6190476190476191,0.01646090534979424,729,243,77,243,-1.0219373936077947,-1.3315286306410319,-1.8151768409166014,1.3315286306410345,-0.7597374478872708,-0.44682126851324283
0.5581699346405229,0.38095238095238093,0.48,0.6190476190476191,0.0196078431372549,765,255,78,255,-1.098503010053801,-1.3315286306410319,-0.7662838848423305,1.3315286306410345,-0.131354118498636,1.269191701359692
0.5656984785615491,0.47619047619047616,0.52,0.5238095238095238,0.012448132780082987,723,241,79,241,-0.714434874338296,-0.1849854081083135,-0.06702191412614926,0.18498540810831615,-1.5610114347712793,-0.732823430158732
0.5782312925170068,0.6190476190476191,0.54,0.38095238095238093,0.024489795918367346,735,245,80,245,-0.07507425671626519,1.5348294256907649,0.28260907123194134,-1.5348294256907622,0.8434785441416295,-0.1608191068677537
0.5962059620596206,0.6666666666666666,0.56,0.33333333333333337,0.02032520325203252,738,246,81,246,0.8419022388386632,2.1081010369571236,0.632240056590032,-2.108101036957121,0.011888985667816418,-0.017818026045009108
0.5782312925170068,0.5238095238095238,0.48,0.47619047619047616,0.024489795918367346,735,245,82,245,-0.07507425671626519,0.3882862031580464,-0.7662838848423305,-0.38828620315804374,0.8434785441416295,-0.1608191068677537
0.5524568393094289,0.38095238095238093,0.44,0.6190476190476191,0.02390438247011952,753,251,83,251,-1.3899561643417198,-1.3315286306410319,-1.4655458555585108,1.3315286306410345,0.726582667411989,0.6971873780687138
0.575136612021858,0.42857142857142855,0.5,0.5714285714285714,0.028688524590163935,732,244,84,244,-0.23294916332170268,-0.7582570193746727,-0.4166528994842399,0.7582570193746747,1.6818844104717858,-0.30382018769049823
0.5907172995780591,0.38095238095238093,0.5,0.6190476190476191,0.008438818565400843,711,237,85,237,0.5618985104978396,-1.3315286306410319,-0.4166528994842399,1.3315286306410345,-2.3615948542547947,-1.3048277534497101
0.5700680272108843,0.5238095238095238,0.48,0.47619047619047616,0.02857142857142857,735,245,86,245,-0.49152265900520936,0.3882862031580464,-0.7662838848423305,-0.38828620315804374,1.6585025735621794,-0.1608191068677537
0.5897435897435898,0.42857142857142855,0.44,0.5714285714285714,0.020242914979757085,741,247,87,247,0.5122247721527615,-0.7582570193746727,-1.4655458555585108,0.7582570193746747,-0.0045424095469586995,0.12518305477773548
0.5947441217150761,0.5714285714285714,0.54,0.4285714285714286,0.016597510373443983,723,241,88,241,0.7673265570424935,0.9615578144244049,0.28260907123194134,-0.9615578144244022,-0.7324600355678155,-0.732823430158732
0.5809128630705395,0.38095238095238093,0.48,0.6190476190476191,0.016597510373443983,723,241,89,241,0.061725875432596465,-1.3315286306410319,-0.7662838848423305,1.3315286306410345,-0.7324600355678155,-0.732823430158732
0.5792349726775956,0.42857142857142855,0.5,0.5714285714285714,0.02459016393442623,732,244,90,244,-0.023871584303689942,-0.7582570193746727,-0.4166528994842399,0.7582570193746747,0.8635201186355775,-0.30382018769049823
0.5969945355191257,0.5238095238095238,0.6,0.47619047619047616,0.020491803278688523,732,244,91,244,0.8821312581077136,0.3882862031580464,1.3315020273062113,-0.38828620315804374,0.04515582679936937,-0.30382018769049823
0.5724043715846995,0.5714285714285714,0.54,0.4285714285714286,0.028688524590163935,732,244,92,244,-0.37233421600037975,0.9615578144244049,0.28260907123194134,-0.9615578144244022,1.6818844104717858,-0.30382018769049823
0.569672131147541,0.5714285714285714,0.52,0.4285714285714286,0.028688524590163935,732,244,93,244,-0.5117192686790568,0.9615578144244049,-0.06702191412614926,-0.9615578144244022,1.6818844104717858,-0.30382018769049823
0.5863945578231292,0.6190476190476191,0.54,0.38095238095238093,0.02040816326530612,735,245,94,245,0.341374145572679,1.5348294256907649,0.28260907123194134,-1.5348294256907622,0.028454514721079394,-0.1608191068677537
0.569672131147541,0.5238095238095238,0.5,0.47619047619047616,0.02459016393442623,732,244,95,244,-0.5117192686790568,0.3882862031580464,-0.4166528994842399,-0.38828620315804374,0.8635201186355775,-0.30382018769049823
0.5778688524590164,0.42857142857142855,0.5,0.5714285714285714,0.012295081967213115,732,244,96,244,-0.09356411064302564,-0.7582570193746727,-0.4166528994842399,0.7582570193746747,-1.5915727568730462,-0.30382018769049823
0.556420233463035,0.47619047619047616,0.48,0.5238095238095238,0.023346303501945526,771,257,97,257,-1.1877638918851687,-0.1849854081083135,-0.7662838848423305,0.18498540810831615,0.615144963914861,1.5551938630051811
0.5890227576974565,0.5714285714285714,0.54,0.4285714285714286,0.024096385542168676,747,249,98,249,0.4754515762962299,0.9615578144244049,0.28260907123194134,-0.9615578144244022,0.7649220111854323,0.4111852164232246
0.5948509485094851,0.5238095238095238,0.48,0.47619047619047616,0.024390243902439025,738,246,99,246,0.7727763184045194,0.3882862031580464,-0.7662838848423305,-0.38828620315804374,0.823599909277714,-0.017818026045009108
0.5799457994579946,0.47619047619047616,0.52,0.5238095238095238,0.016260162601626018,738,246,100,246,0.012391193628977504,-0.1849854081083135,-0.06702191412614926,0.18498540810831615,-0.7998219379420805,-0.017818026045009108
0.5846994535519126,0.3333333333333333,0.44,0.6666666666666667,0.02185792349726776,549,183,101,183,0.2548985210536642,-1.904800241907391,-1.4655458555585108,1.9048002419073946,0.3179439240781057,-9.026886117877917
0.5228494623655914,0.5238095238095238,0.52,0.47619047619047616,0.024193548387096774,744,248,102,248,-2.9003744053096105,0.3882862031580464,-0.06702191412614926,-0.38828620315804374,0.7843235742643316,0.26818413560048004
0.5674603174603174,0.3333333333333333,0.46,0.6666666666666667,0.01984126984126984,756,252,103,252,-0.6245547875141781,-1.904800241907391,-1.1159148702004202,1.9048002419073946,-0.08474326714288578,0.8401884588914583
0.5878284923928078,0.47619047619047616,0.5,0.5238095238095238,0.016597510373443983,723,241,104,241,0.41452621623754504,-0.1849854081083135,-0.4166528994842399,0.18498540810831615,-0.7324600355678155,-0.732823430158732
0.5718050065876152,0.3333333333333333,0.52,0.6666666666666667,0.019762845849802372,759,253,105,253,-0.40291077893977684,-1.904800241907391,-0.06702191412614926,1.9048002419073946,-0.10040303933750518,0.9831895397142029
0.5700680272108843,0.42857142857142855,0.46,0.5714285714285714,0.02040816326530612,735,245,106,245,-0.49152265900520936,-0.7582570193746727,-1.1159148702004202,0.7582570193746747,0.028454514721079394,-0.1608191068677537
0.5659863945578232,0.42857142857142855,0.48,0.5714285714285714,0.0163265306122449,735,245,107,245,-0.6997468601496786,-0.7582570193746727,-0.7662838848423305,0.7582570193746747,-0.78656951469947,-0.1608191068677537
0.6397849462365591,0.47619047619047616,0.58,0.5238095238095238,0.024193548387096774,744,248,108,248,3.065081034736666,-0.1849854081083135,0.9818710419481207,0.18498540810831615,0.7843235742643316,0.26818413560048004
0.563265306122449,0.5238095238095238,0.52,0.47619047619047616,0.024489795918367346,735,245,109,245,-0.8385629942459971,0.3882862031580464,-0.06702191412614926,-0.38828620315804374,0.8434785441416295,-0.1608191068677537
0.6131687242798354,0.5714285714285714,0.52,0.4285714285714286,0.024691358024691357,729,243,110,243,1.7072563539030876,0.9615578144244049,-0.06702191412614926,-0.9615578144244022,0.8837266443599282,-0.44682126851324283
0.5551020408163265,0.42857142857142855,0.46,0.5714285714285714,0.02040816326530612,735,245,111,245,-1.2550113965349412,-0.7582570193746727,-1.1159148702004202,0.7582570193746747,0.028454514721079394,-0.1608191068677537
0.5931972789115646,0.6666666666666666,0.58,0.33333333333333337,0.02040816326530612,735,245,112,245,0.6884144808134667,2.1081010369571236,0.9818710419481207,-2.108101036957121,0.028454514721079394,-0.1608191068677537
0.5789473684210527,0.5238095238095238,0.58,0.47619047619047616,0.024291497975708502,741,247,113,247,-0.03854369511196935,0.3882862031580464,0.9818710419481207,-0.38828620315804374,0.8038822350199836,0.12518305477773548
0.5925925925925926,0.47619047619047616,0.6,0.5238095238095238,0.012345679012345678,729,243,114,243,0.6575664510142855,-0.1849854081083135,1.3315020273062113,0.18498540810831615,-1.5814694940108711,-0.44682126851324283
0.5789473684210527,0.42857142857142855,0.54,0.5714285714285714,0.020242914979757085,741,247,115,247,-0.03854369511196935,-0.7582570193746727,0.28260907123194134,0.7582570193746747,-0.0045424095469586995,0.12518305477773548
0.5957161981258366,0.47619047619047616,0.58,0.5238095238095238,0.020080321285140562,747,249,116,249,0.8169169663925855,-0.1849854081083135,0.9818710419481207,0.18498540810831615,-0.037009262742418295,0.4111852164232246
0.5955204216073782,0.5238095238095238,0.56,0.47619047619047616,0.019762845849802372,759,253,117,253,0.8069294411486642,0.3882862031580464,0.632240056590032,-0.38828620315804374,-0.10040303933750518,0.9831895397142029
0.5752688172043011,0.5714285714285714,0.48,0.4285714285714286,0.024193548387096774,744,248,118,248,-0.22620472528886265,0.9615578144244049,-0.7662838848423305,-0.9615578144244022,0.7843235742643316,0.26818413560048004
0.5725806451612904,0.5238095238095238,0.5,0.47619047619047616,0.024193548387096774,744,248,119,248,-0.363341631956593,0.3882862031580464,-0.4166528994842399,-0.38828620315804374,0.7843235742643316,0.26818413560048004
0.5903614457831325,0.47619047619047616,0.46,0.5238095238095238,0.020080321285140562,747,249,120,249,0.5437446543155021,-0.1849854081083135,-1.1159148702004202,0.18498540810831615,-0.037009262742418295,0.4111852164232246
0.6104252400548696,0.6666666666666666,0.58,0.33333333333333337,0.01646090534979424,729,243,121,243,1.5672977001845796,2.1081010369571236,0.9818710419481207,-2.108101036957121,-0.7597374478872708,-0.44682126851324283
0.5737704918032787,0.42857142857142855,0.56,0.5714285714285714,0.01639344262295082,732,244,122,244,-0.30264168966104404,-0.7582570193746727,0.632240056590032,0.7582570193746747,-0.7732084650368382,-0.30382018769049823
0.6517006802721088,0.5238095238095238,0.68,0.47619047619047616,0.0163265306122449,735,245,123,245,3.6729613638842378,0.3882862031580464,2.7300259687385737,-0.38828620315804374,-0.78656951469947,-0.1608191068677537
0.5952380952380952,0.47619047619047616,0.58,0.5238095238095238,0.015873015873015872,756,252,124,252,0.7925265813857042,-0.1849854081083135,0.9818710419481207,0.18498540810831615,-0.8771277401906427,0.8401884588914583
0.6117804551539491,0.6190476190476191,0.58,0.38095238095238093,0.01606425702811245,747,249,125,249,1.6364339026238413,1.5348294256907649,0.9818710419481207,-1.5348294256907622,-0.8389405366702689,0.4111852164232246
0.5937921727395412,0.42857142857142855,0.5,0.5714285714285714,0.032388663967611336,741,247,126,247,0.7187629473770377,-0.7582570193746727,-0.4166528994842399,0.7582570193746747,2.4207315241538683,0.12518305477773548
0.573549257759784,0.42857142857142855,0.44,0.5714285714285714,0.016194331983805668,741,247,127,247,-0.3139279287443376,-0.7582570193746727,-1.4655458555585108,0.7582570193746747,-0.812967054113901,0.12518305477773548
0.5870445344129555,0.47619047619047616,0.6,0.5238095238095238,0.024291497975708502,741,247,128,247,0.3745326553365774,-0.1849854081083135,1.3315020273062113,0.18498540810831615,0.8038822350199836,0.12518305477773548
0.5853658536585366,0.42857142857142855,0.46,0.5714285714285714,0.028455284552845527,738,246,129,246,0.28889487536553565,-0.7582570193746727,-1.1159148702004202,0.7582570193746747,1.635310832887611,-0.017818026045009108
0.592140921409214,0.42857142857142855,0.5,0.5714285714285714,0.032520325203252036,738,246,130,246,0.6345244775362375,-0.7582570193746727,-0.4166528994842399,0.7582570193746747,2.4470217564975094,-0.017818026045009108
0.580952380952381,0.6190476190476191,0.56,0.38095238095238093,0.02040816326530612,735,245,131,245,0.06374187738005331,1.5348294256907649,0.632240056590032,-1.5348294256907622,0.028454514721079394,-0.1608191068677537
